timestamp,ladle_id,operator,shift,radar_distance_m,filled_height_m,calculated_tons,flow_rate_tps,state
2026-02-05T13:55:48,03,shyam,A,2.044,,,0.0,POURING
2026-02-05T13:55:49,03,shyam,A,2.042,,,0.0,POURING
2026-02-05T13:55:50,03,shyam,A,2.04,,,0.0,POURING
2026-02-05T13:55:51,03,shyam,A,2.04,,,0.0,POURING
2026-02-05T13:55:52,03,shyam,A,2.042,,,0.0,POURING
2026-02-05T13:55:53,03,shyam,A,2.042,,,0.0,POURING
2026-02-05T13:55:54,03,shyam,A,2.043,,,0.0,POURING
2026-02-05T13:55:55,03,shyam,A,2.042,,,0.0,POURING
2026-02-05T13:55:56,03,shyam,A,2.043,,,0.0,POURING
2026-02-05T13:55:57,03,shyam,A,2.044,,,0.0,POURING
2026-02-05T13:55:58,03,shyam,A,2.044,,,0.0,POURING
2026-02-05T13:55:59,03,shyam,A,2.044,,,0.0,POURING
2026-02-05T13:56:00,03,shyam,A,2.043,,,0.0,POURING
2026-02-05T13:56:01,03,shyam,A,2.044,,,0.0,POURING
2026-02-05T13:56:02,03,shyam,A,2.045,,,0.0,POURING
2026-02-05T13:56:03,03,shyam,A,2.046,,,0.0,POURING
2026-02-05T13:56:04,03,shyam,A,2.045,,,0.0,POURING
2026-02-05T13:56:05,03,shyam,A,2.047,,,0.0,POURING
2026-02-05T13:56:06,03,shyam,A,2.046,,,0.0,POURING
2026-02-05T13:56:07,03,shyam,A,2.045,,,0.0,POURING
2026-02-05T13:56:08,03,shyam,A,2.045,,,0.0,POURING
2026-02-05T13:56:09,03,shyam,A,2.045,,,0.0,POURING
2026-02-05T13:56:10,03,shyam,A,2.046,,,0.0,POURING
2026-02-05T13:56:11,03,shyam,A,2.046,,,0.0,POURING
2026-02-05T13:56:12,03,shyam,A,2.046,,,0.0,POURING
2026-02-05T13:56:13,03,shyam,A,2.045,,,0.0,POURING
2026-02-05T13:56:14,03,shyam,A,2.045,,,0.0,POURING
2026-02-05T13:56:15,03,shyam,A,2.043,,,0.0,POURING
2026-02-05T13:56:16,03,shyam,A,2.045,,,0.0,POURING
2026-02-05T13:56:17,03,shyam,A,2.044,,,0.0,POURING
2026-02-05T13:56:18,03,shyam,A,2.043,,,0.0,POURING
2026-02-05T13:56:19,03,shyam,A,2.042,,,0.0,POURING
2026-02-05T13:56:20,03,shyam,A,2.046,,,0.0,POURING
2026-02-05T13:56:21,03,shyam,A,2.046,,,0.0,POURING
2026-02-05T13:56:22,03,shyam,A,2.043,,,0.0,POURING
2026-02-05T13:56:23,03,shyam,A,2.042,,,0.0,POURING
2026-02-05T13:56:24,03,shyam,A,2.043,,,0.0,POURING
2026-02-05T13:56:25,03,shyam,A,2.044,,,0.0,POURING
2026-02-05T13:56:26,03,shyam,A,2.046,,,0.0,POURING
2026-02-05T13:56:27,03,shyam,A,2.046,,,0.0,POURING
2026-02-05T13:56:28,03,shyam,A,2.046,,,0.0,POURING
2026-02-05T13:56:29,03,shyam,A,2.047,,,0.0,POURING
2026-02-05T13:56:30,03,shyam,A,2.047,,,0.0,POURING
2026-02-05T13:56:31,03,shyam,A,2.048,,,0.0,POURING
2026-02-05T13:56:32,03,shyam,A,2.048,,,0.0,POURING
2026-02-05T13:56:33,03,shyam,A,2.049,,,0.0,POURING
2026-02-05T13:56:34,03,shyam,A,2.048,,,0.0,POURING
2026-02-05T13:56:35,03,shyam,A,2.047,,,0.0,POURING
2026-02-05T13:56:36,03,shyam,A,2.047,,,0.0,POURING
2026-02-05T13:56:37,03,shyam,A,2.048,,,0.0,POURING
2026-02-05T13:56:38,03,shyam,A,2.048,,,0.0,POURING
2026-02-05T13:56:39,03,shyam,A,2.047,,,0.0,POURING
2026-02-05T13:56:40,03,shyam,A,2.046,,,0.0,POURING
2026-02-05T13:56:41,03,shyam,A,2.045,,,0.0,POURING
2026-02-05T13:56:42,03,shyam,A,2.045,,,0.0,POURING
2026-02-05T13:56:43,03,shyam,A,2.045,,,0.0,POURING
2026-02-05T13:56:44,03,shyam,A,2.044,,,0.0,POURING
2026-02-05T13:56:45,03,shyam,A,2.043,,,0.0,POURING
2026-02-05T13:56:46,03,shyam,A,2.041,,,0.0,POURING
2026-02-05T13:56:47,03,shyam,A,2.041,,,0.0,POURING
2026-02-05T13:56:48,03,shyam,A,2.041,,,0.0,POURING
2026-02-05T13:56:49,03,shyam,A,2.041,,,0.0,POURING
2026-02-05T13:56:50,03,shyam,A,2.041,,,0.0,POURING
2026-02-05T13:56:51,03,shyam,A,2.041,,,0.0,POURING
2026-02-05T13:56:52,03,shyam,A,2.042,,,0.0,POURING
2026-02-05T13:56:53,03,shyam,A,2.041,,,0.0,POURING
2026-02-05T13:56:54,03,shyam,A,2.04,,,0.0,POURING
2026-02-05T13:56:55,03,shyam,A,2.041,,,0.0,POURING
2026-02-05T13:56:56,03,shyam,A,2.042,,,0.0,POURING
2026-02-05T13:56:57,03,shyam,A,2.041,,,0.0,POURING
2026-02-05T13:56:58,03,shyam,A,2.041,,,0.0,POURING
2026-02-05T13:56:59,03,shyam,A,2.04,,,0.0,POURING
2026-02-05T13:57:00,03,shyam,A,2.042,,,0.0,POURING
2026-02-05T13:57:01,03,shyam,A,2.042,,,0.0,POURING
2026-02-05T13:57:02,03,shyam,A,2.041,,,0.0,POURING
2026-02-05T13:57:03,03,shyam,A,2.042,,,0.0,POURING
2026-02-05T13:57:04,03,shyam,A,2.041,,,0.0,POURING
2026-02-05T13:57:05,03,shyam,A,2.041,,,0.0,POURING
2026-02-05T13:57:06,03,shyam,A,2.044,,,0.0,POURING
2026-02-05T13:57:07,03,shyam,A,2.043,,,0.0,POURING
2026-02-05T13:57:08,03,shyam,A,2.044,,,0.0,POURING
2026-02-05T13:57:09,03,shyam,A,2.043,,,0.0,POURING
2026-02-05T13:57:10,03,shyam,A,2.043,,,0.0,POURING
2026-02-05T13:57:11,03,shyam,A,2.043,,,0.0,POURING
2026-02-05T13:57:12,03,shyam,A,2.044,,,0.0,POURING
2026-02-05T13:57:13,03,shyam,A,2.045,,,0.0,POURING
2026-02-05T13:57:14,03,shyam,A,2.047,,,0.0,POURING
2026-02-05T13:57:15,03,shyam,A,2.047,,,0.0,POURING
2026-02-05T13:57:16,03,shyam,A,2.046,,,0.0,POURING
2026-02-05T13:57:17,03,shyam,A,2.046,,,0.0,POURING
2026-02-05T13:57:18,03,shyam,A,2.046,,,0.0,POURING
2026-02-05T13:57:19,03,shyam,A,2.046,,,0.0,POURING
2026-02-05T13:57:20,03,shyam,A,2.045,,,0.0,POURING
2026-02-05T13:57:21,03,shyam,A,2.042,,,0.0,POURING
2026-02-05T13:57:22,03,shyam,A,2.043,,,0.0,POURING
2026-02-05T13:57:23,03,shyam,A,2.042,,,0.0,POURING
2026-02-05T13:57:24,03,shyam,A,2.042,,,0.0,POURING
2026-02-05T13:57:25,03,shyam,A,2.041,,,0.0,POURING
2026-02-05T13:57:26,03,shyam,A,2.042,,,0.0,POURING
2026-02-05T13:57:27,03,shyam,A,2.042,,,0.0,POURING
2026-02-05T13:57:28,03,shyam,A,2.041,,,0.0,POURING
2026-02-05T13:57:29,03,shyam,A,2.041,,,0.0,POURING
2026-02-05T13:57:30,03,shyam,A,2.04,,,0.0,POURING
2026-02-05T13:57:31,03,shyam,A,2.038,,,0.0,POURING
2026-02-05T13:57:32,03,shyam,A,2.038,,,0.0,POURING
2026-02-05T13:57:33,03,shyam,A,2.038,,,0.0,POURING
2026-02-05T13:57:34,03,shyam,A,2.039,,,0.0,POURING
2026-02-05T13:57:35,03,shyam,A,2.041,,,0.0,POURING
2026-02-05T13:57:36,03,shyam,A,2.04,,,0.0,POURING
2026-02-05T13:57:37,03,shyam,A,2.041,,,0.0,POURING
2026-02-05T13:57:38,03,shyam,A,2.041,,,0.0,POURING
2026-02-05T13:57:39,03,shyam,A,2.04,,,0.0,POURING
2026-02-05T13:57:40,03,shyam,A,2.042,,,0.0,POURING
2026-02-05T13:57:41,03,shyam,A,2.042,,,0.0,POURING
2026-02-05T13:57:42,03,shyam,A,2.04,,,0.0,POURING
2026-02-05T13:57:43,03,shyam,A,2.04,,,0.0,POURING
2026-02-05T13:57:44,03,shyam,A,2.04,,,0.0,POURING
2026-02-05T13:57:45,03,shyam,A,2.043,,,0.0,POURING
2026-02-05T13:57:46,03,shyam,A,2.043,,,0.0,POURING
2026-02-05T13:57:47,03,shyam,A,2.043,,,0.0,POURING
2026-02-05T13:57:48,03,shyam,A,2.042,,,0.0,POURING
2026-02-05T13:57:49,03,shyam,A,2.043,,,0.0,POURING
2026-02-05T13:57:50,03,shyam,A,2.041,,,0.0,POURING
2026-02-05T13:57:51,03,shyam,A,2.041,,,0.0,POURING
2026-02-05T13:57:52,03,shyam,A,2.041,,,0.0,POURING
2026-02-05T13:57:53,03,shyam,A,2.042,,,0.0,POURING
2026-02-05T13:57:54,03,shyam,A,2.042,,,0.0,POURING
2026-02-05T13:57:55,03,shyam,A,2.041,,,0.0,POURING
2026-02-05T13:57:56,03,shyam,A,2.041,,,0.0,POURING
2026-02-05T13:57:57,03,shyam,A,2.04,,,0.0,POURING
